job_title,company,location,is_remote,role_category,seniority_level,is_aggregator,skills_str
Software Engineer,"Tensley Consulting, Inc.","Hanover, PA",no,software_engineer,,no,"python, java, javascript"
Sr. Software Developer,Nwis,"Sterling, VA",no,software_engineer,senior,no,"sql, html, css, angular, aws, git"
Software Engineer SME,Cornerstone Defense,"Herndon, VA",no,software_engineer,,no,"python, java, react, node.js, aws, azure, linux, git"
Full-Stack Software Developer,Northstrat,"Sterling, VA",no,full_stack_developer,,no,"java, sql, kubernetes, linux"
Software Engineer L2 - TS/SCI Poly,Power3 Solutions and Partnering Companies,"Fort Meade, MD",no,software_engineer,,no,aws
Principal Software Engineer,Red Arch Solutions,"Annapolis, MD",no,software_engineer,principal,no,"python, java, javascript, react, angular, node.js, aws, docker, kubernetes, git"
"Cleared Software Engineer, Federal",General Atomics and Affiliated Companies,"Chantilly, VA",no,software_engineer,,no,"python, java, sql, aws, docker, kubernetes, machine learning, linux, git"
Software Engineer,Indus Group,"Herndon, VA",no,software_engineer,,no,"java, javascript, html, css, tableau, rest api"
Senior Systems Software Developer,Citizant Inc,"Chantilly, VA",no,software_engineer,senior,no,"java, docker, excel, git"
Mobile Software Engineer,Walmart,"Reston, VA",no,software_engineer,,no,"python, java, javascript, html, css, react, angular, aws, excel, git"
Front End Software Engineer,Booz Allen,"Chantilly, VA",no,frontend_developer,,no,"python, css, react, node.js, aws, kubernetes"
C / C++ / Java Software Developer,Cymertek,"Chantilly, VA",no,software_engineer,,no,"java, c++, sql, aws, excel"
Software Engineer L3 - UI,Power3 Solutions and Partnering Companies,"Fort Meade, MD",no,software_engineer,,no,"python, java, javascript, sql, html, css, react, angular, aws, pandas, linux, git"
Software Engineer/Developer,Northstrat,"Dulles, VA",no,software_engineer,,no,"python, java, javascript, react, angular, aws, docker, kubernetes, machine learning, pandas, linux, git"
Software Developer - TS/SCI FSP,Tenica and Associates LLC,"Chantilly, VA",no,software_engineer,,no,excel
Software Engineer (SWE-3) - Mission Application Development,Intelliforce IT Solutions Group,"Annapolis, MD",no,software_engineer,,no,"python, sql, docker, kubernetes, excel, linux, git"
Javascript Senior Software Developer,Walmart,"Germantown, MD",no,software_engineer,senior,no,"python, java, javascript, html, css, react, angular, aws, excel, git"
1650 - Software Developer,Sigma Defense,"Belcamp, MD",no,software_engineer,,no,"python, java, javascript"
Software Developer,"Booz Allen Hamilton, Inc.","Quantico, VA",no,software_engineer,,no,"java, javascript, sql, react, angular, linux"
Software Engineer,No.Inc,"Baltimore, MD",no,software_engineer,,no,"sql, angular, aws, linux, git"
Geospatial Software Engineer,Cymertek,"Chantilly, VA",no,software_engineer,,no,"python, aws, machine learning, excel"
Senior Software Engineer,"CACI International, Inc.","Sterling, VA",no,software_engineer,senior,no,"java, javascript, aws, docker, kubernetes, linux, git"
Senior Software Developer/Engineer,Precise Systems,"Lexington Park, MD",no,software_engineer,senior,no,"python, java, c++, aws, git"
Python Senior Software Engineer,Walmart,"Reston, VA",no,software_engineer,senior,no,"python, java, javascript, html, css, react, angular, aws, excel, git"
Back End Software Engineer,Pointer Technologies,"Annapolis Junction, MD",no,backend_developer,,no,"java, aws, docker, kubernetes, linux, git"
Jr Level Software Developer,ELEVI Associates,"Hanover, PA",no,software_engineer,junior,no,"python, java, aws, kubernetes, git"
Software Engineer/Developer,Northstrat,"Sterling, VA",no,software_engineer,,no,"python, java, javascript, react, angular, aws, docker, kubernetes, machine learning, pandas, linux, git"
Software Engineer Level 2,Nyla Technology Solutions,"Annapolis Junction, MD",no,software_engineer,,no,"python, sql, aws, docker"
"Software Engineer, Level 2",Independent Software,"Annapolis Junction, MD",no,software_engineer,,no,"python, java, c++, javascript, sql, react, node.js, kubernetes"
Sr. Software Engineer,Bitwise,Remote,yes,software_engineer,senior,no,"java, react, aws, docker, kubernetes, excel, linux, git"
"Principal, Software Engineer",Walmart,"Herndon, VA",no,software_engineer,principal,no,"python, aws, excel, git"
Software Developer,The Lockwood Group,"Aberdeen Proving Ground, MD",no,software_engineer,,no,"python, java, javascript, aws"
Software Developer-C++,"Altus, LLC","Aberdeen Proving Ground, MD",no,software_engineer,,no,"java, c++, javascript, sql, html, css, linux"
Senior Software Developer,Walmart,"Centreville, VA",no,software_engineer,senior,no,"python, java, javascript, html, css, react, angular, aws, excel, git"
Software Developer,Booz Allen Hamilton,"Fredericksburg, VA",no,software_engineer,,no,"java, docker, kubernetes, linux, git"
Software Engineer/Developer,JF Taylor Inc,"Great Mills, MD",no,software_engineer,,no,"linux, git"
C / C++ / Java Software Developer,Cymertek,"Annapolis Junction, MD",no,software_engineer,,no,"java, c++, sql, aws, excel"
"Network Software Developer, Journeyman NGTS",BGI LLC,"Patuxent River, MD",no,software_engineer,,no,"python, c++, html"
Principle UI Software Developer,InterImage,"Annapolis Junction, MD",no,software_engineer,,no,"java, javascript, react, aws, docker, kubernetes, linux, git"
Javascript Senior Software Developer,Walmart,"Dale City, VA",no,software_engineer,senior,no,"python, java, javascript, html, css, react, angular, aws, excel, git"
Software Engineer (SWE-3) - Mission Application Development,Intelliforce-IT Solutions Group,"Annapolis Junction, MD",no,software_engineer,,no,"python, sql, docker, kubernetes, excel, linux, git"
Software Engineer with GIS Experience,Cymertek,"Annapolis Junction, MD",no,software_engineer,,no,"python, aws, excel"
Software Developer,"CACI International, Inc.","Aberdeen, MD",no,software_engineer,,no,"java, aws, azure, docker, kubernetes, excel"
Senior Software Developer,VTG,"Hanover, PA",no,software_engineer,senior,no,"python, java, c++, docker, kubernetes"
Javascript Senior Software Developer,Walmart,"Centreville, VA",no,software_engineer,senior,no,"python, java, javascript, html, css, react, angular, aws, excel, git"
NodeJS Senior Software Engineer,Walmart,"Germantown, MD",no,software_engineer,senior,no,"python, java, javascript, html, css, react, angular, aws, excel, git"
Senior Software Developer,G4i Staffing,"Winchester, VA",no,software_engineer,senior,yes,excel
Backend Senior Software Engineer,Walmart,"Reston, VA",no,backend_developer,senior,no,"python, java, javascript, html, css, react, angular, aws, excel, git"
Senior Software Developer,Walmart,"Dale City, VA",no,software_engineer,senior,no,"python, java, javascript, html, css, react, angular, aws, excel, git"
"Java, Javascript, Python, NodeJS Software Engineer",Walmart,"Centreville, VA",no,software_engineer,,no,"python, java, javascript, html, css, react, angular, aws, excel, git"
Backend Senior Software Engineer,Walmart,"Waldorf, MD",no,backend_developer,senior,no,"python, java, javascript, html, css, react, angular, aws, excel, git"
NodeJS Senior Software Engineer,Walmart,"Centreville, VA",no,software_engineer,senior,no,"python, java, javascript, html, css, react, angular, aws, excel, git"
Backend Senior Software Engineer,Walmart,"Centreville, VA",no,backend_developer,senior,no,"python, java, javascript, html, css, react, angular, aws, excel, git"
Software Engineer III - Backend,Walmart,"Centreville, VA",no,backend_developer,,no,"python, java, c++, sql, aws, excel, git"
"Spring, Springboot Senior Software Engineer",Walmart,"Dale City, VA",no,software_engineer,senior,no,"python, java, javascript, html, css, react, angular, aws, excel, git"
